userID ItemID FitRate StyleRate
5286 58 3 2 
5286 81 5 2 
5287 64 3 1 
5288 95 1 5 
5288 63 2 5 
5288 22 1 5 
5288 57 1 3 
5288 16 2 2 
5289 89 2 1 
5289 79 4 4 
5290 6 5 3 
5291 98 5 2 
5291 12 5 2 
5291 99 2 2 
5291 2 3 2 
5291 83 2 1 
5292 33 1 1 
5292 30 4 3 
5293 59 1 3 
5293 98 3 1 
5293 96 1 1 
5293 12 1 5 
5294 50 5 4 
5295 47 3 4 
5296 100 1 3 
5296 11 5 2 
5296 61 5 3 
5296 22 4 2 
5296 87 4 2 
5297 98 5 2 
5297 39 3 4 
5297 82 2 5 
5297 48 3 4 
5298 53 3 3 
5298 95 3 1 
5298 57 1 4 
5299 36 2 3 
5299 86 5 1 
5299 91 1 5 
5299 36 4 5 
5300 73 4 2 
5300 1 4 5 
5300 43 1 3 
5300 26 2 2 
5301 22 2 1 
5301 30 2 1 
5301 63 1 1 
5301 19 5 4 
5301 90 5 3 
5302 3 2 5 
5302 83 1 1 
5303 69 4 1 
5303 46 4 3 
5303 23 4 1 
5303 19 1 5 
5304 0 5 1 
5304 91 5 1 
5305 30 5 5 
5305 83 1 2 
5305 18 5 1 
5305 77 4 1 
5305 71 1 3 
5306 63 1 5 
5307 0 4 5 
5307 32 5 5 
5307 63 2 4 
5307 16 5 3 
5307 69 5 2 
5308 22 2 5 
5308 33 1 1 
5308 67 1 2 
5309 9 2 3 
5309 48 3 1 
5309 59 4 4 
5309 42 1 2 
5309 89 2 2 
5310 15 2 1 
5311 11 4 5 
5312 0 4 2 
5313 78 1 3 
5313 4 4 4 
5313 83 2 3 
5314 57 2 2 
5314 2 1 5 
5315 13 3 2 
5315 58 4 1 
5315 47 1 5 
5316 90 1 1 
5316 25 4 3 
5317 90 5 1 
5317 99 3 3 
5317 90 4 5 
5318 86 1 3 
5318 43 4 5 
5318 92 4 1 
5318 83 1 1 
5319 60 2 1 
5319 19 3 2 
5319 62 5 5 
5319 56 5 2 
5320 57 5 2 
5321 95 4 5 
5321 11 5 3 
5321 73 5 4 
5322 5 4 2 
5322 66 4 2 
5322 91 5 1 
5323 93 5 1 
5323 13 3 3 
5323 36 1 2 
5323 23 1 4 
5323 8 5 3 
5324 96 4 4 
5324 34 1 4 
5324 18 2 2 
5325 38 4 3 
5325 60 2 4 
5326 23 5 3 
5327 79 1 1 
5327 70 4 3 
5327 19 4 3 
5328 13 4 2 
5328 29 2 1 
5328 93 2 3 
5328 77 1 1 
5329 94 4 5 
5330 14 4 4 
5330 52 3 1 
5330 87 3 3 
5330 48 5 1 
5331 40 1 5 
5331 99 5 1 
5331 90 5 3 
5331 8 3 1 
5331 39 4 4 
5332 59 1 1 
5332 22 2 5 
5332 71 3 1 
5332 52 2 2 
5333 37 5 3 
5333 1 2 5 
5333 23 3 4 
5333 10 1 2 
5333 88 5 5 
5334 39 3 4 
5334 89 5 4 
5334 28 2 1 
5334 89 2 2 
5334 15 2 4 
5335 5 4 1 
5336 97 4 4 
5336 22 4 5 
5337 9 2 1 
5337 73 5 3 
5337 34 1 3 
5338 19 2 1 
5338 25 1 5 
5339 38 4 2 
5339 13 1 3 
5339 52 1 2 
5339 56 1 5 
5340 40 5 3 
5341 92 5 4 
5341 49 2 1 
5341 55 1 3 
5342 32 2 4 
5343 12 4 2 
5343 67 1 5 
5343 32 4 1 
5343 8 4 2 
5343 40 4 1 
5344 69 3 5 
5344 72 4 3 
5344 63 1 3 
5345 23 4 4 
5345 94 1 4 
5345 55 4 4 
5345 71 3 4 
5346 17 2 5 
5346 51 5 5 
5346 36 3 5 
5347 57 1 1 
5347 21 5 1 
5348 65 1 5 
5348 0 5 4 
5348 55 1 5 
5349 6 2 3 
5349 51 1 2 
5349 86 1 5 
5350 92 5 5 
5350 7 1 2 
5351 18 1 4 
5351 5 2 5 
5352 93 5 3 
5352 74 2 5 
5352 68 3 2 
5352 49 1 1 
5353 66 1 1 
5353 77 5 2 
5353 7 3 1 
5353 7 1 5 
5354 30 3 1 
5354 91 3 5 
5354 93 4 2 
5354 82 1 3 
5354 45 2 3 
5355 22 1 1 
5355 42 1 3 
5355 33 2 5 
5355 66 3 3 
5356 64 3 1 
5356 64 5 1 
5356 36 5 4 
5357 79 1 3 
5357 49 5 2 
5357 0 1 3 
5357 19 4 4 
5357 19 3 4 
5358 68 1 4 
5358 5 5 5 
5358 91 3 2 
5359 62 5 2 
5359 80 2 3 
5359 53 5 1 
5359 5 4 1 
5359 20 2 5 
5360 59 2 5 
5360 23 4 2 
5361 12 2 5 
5362 4 4 1 
5363 76 1 4 
5363 52 1 1 
5363 47 2 1 
5363 61 3 2 
5363 95 1 4 
5364 73 1 3 
5364 29 2 4 
5364 92 3 2 
5364 74 5 3 
5364 63 5 3 
5365 0 3 1 
5366 74 4 5 
5366 21 4 1 
5367 62 3 5 
5367 41 1 5 
5367 20 2 1 
5367 13 5 3 
5368 0 1 5 
5368 97 2 2 
5368 8 4 4 
5368 92 2 3 
5369 99 4 5 
5370 78 2 4 
5370 69 5 3 
5370 31 3 3 
5370 98 3 1 
5370 91 4 5 
5371 1 1 4 
5372 24 5 2 
5372 20 3 3 
5372 83 2 5 
5372 44 3 4 
5373 80 4 3 
5373 82 2 2 
5373 86 5 4 
5373 19 3 3 
5374 59 3 5 
5374 95 1 4 
5375 42 1 2 
5375 3 4 3 
5375 97 1 5 
5375 44 3 5 
5376 43 3 4 
5376 3 4 5 
5376 81 4 1 
5377 44 2 3 
5377 27 1 4 
5377 12 3 2 
5378 21 5 5 
5378 75 3 5 
5379 69 4 4 
5379 60 5 4 
5379 3 2 5 
5380 20 1 3 
5381 56 4 5 
5381 48 1 2 
5381 82 4 4 
5381 35 4 4 
5381 57 1 4 
5382 16 1 5 
5382 89 1 5 
5382 100 4 4 
5383 27 5 3 
5383 28 4 1 
5384 63 4 4 
5384 42 3 2 
5384 67 1 4 
5384 74 5 4 
5385 89 2 1 
5385 2 1 5 
5385 12 3 3 
5385 71 1 5 
5386 91 5 2 
5386 65 2 2 
5386 63 4 5 
5386 30 3 5 
5386 26 2 3 
5387 99 5 4 
5387 98 4 3 
5388 42 1 5 
5388 47 4 1 
5388 84 5 2 
5388 8 4 3 
5389 24 3 3 
5389 98 5 4 
5389 35 3 4 
5389 88 5 5 
5389 17 1 4 
5390 24 5 1 
5390 22 2 2 
5390 93 3 1 
5391 7 3 4 
5391 21 4 2 
5391 19 2 5 
5392 62 3 3 
5392 23 1 4 
5392 13 5 3 
5392 64 3 4 
5393 78 5 5 
5393 80 2 3 
5393 26 4 3 
5393 1 1 1 
5393 89 1 4 
5394 82 1 4 
5394 75 1 4 
5395 36 3 5 
5396 5 5 5 
5396 76 3 2 
5396 43 4 5 
5397 74 2 1 
5398 38 4 1 
5398 56 4 2 
5398 22 3 4 
5399 15 3 1 
5399 96 4 3 
5399 3 2 4 
5399 58 5 1 
5400 7 3 5 
5400 47 2 4 
5400 67 1 5 
5400 63 3 1 
5401 33 5 3 
5401 99 5 5 
5401 23 2 4 
5402 75 1 3 
5402 55 5 3 
5403 40 5 5 
5403 56 5 5 
5403 38 5 3 
5403 81 1 5 
5403 24 3 2 
5404 69 1 5 
5405 62 5 4 
5406 71 2 4 
5406 68 5 2 
5406 87 4 1 
5406 37 3 1 
5406 55 5 2 
5407 72 4 3 
5407 85 1 3 
5407 94 2 3 
5407 14 5 1 
5407 9 3 3 
5408 71 5 4 
5408 7 2 5 
5409 49 3 1 
5409 1 3 2 
5409 34 2 4 
5409 100 2 3 
5410 3 2 2 
5410 95 1 4 
5411 18 5 5 
5411 96 1 4 
5411 49 3 3 
5412 10 3 5 
5412 31 4 2 
5413 93 5 5 
5413 23 5 1 
5414 19 5 4 
5414 23 3 5 
5414 56 4 3 
5414 55 3 1 
5414 36 4 5 
5415 8 3 2 
5415 12 5 4 
5416 17 5 2 
5416 100 2 1 
5416 94 1 2 
5416 98 1 1 
5416 3 1 2 
5417 18 1 3 
5418 21 1 3 
5418 97 1 5 
5418 90 5 5 
5419 19 5 4 
5419 9 2 3 
5419 30 3 1 
5420 7 1 5 
5421 23 3 3 
5421 31 2 5 
5421 16 1 5 
5422 8 1 5 
5423 80 5 3 
5423 72 4 3 
5423 20 1 5 
5424 38 2 5 
5424 35 5 5 
5424 75 4 5 
5424 34 1 3 
5425 36 1 3 
5425 32 1 4 
5425 63 2 4 
5425 61 5 3 
5425 94 3 4 
5426 93 5 3 
5426 29 4 1 
5426 18 5 4 
5426 92 1 1 
5426 95 5 5 
5427 24 2 2 
5427 62 3 2 
5427 52 1 5 
5427 85 5 4 
5428 85 3 5 
5428 36 5 5 
5429 59 2 1 
5429 47 1 4 
5429 24 1 4 
5429 41 1 3 
5429 11 5 1 
5430 17 1 1 
5430 40 1 3 
5430 44 3 5 
5430 34 3 5 
5431 52 2 3 
5431 69 1 1 
5432 21 3 2 
5433 7 5 3 
5434 44 4 2 
5434 66 1 5 
5434 53 1 3 
5434 10 5 3 
5434 78 1 2 
5435 17 4 2 
5435 31 4 4 
5435 3 3 3 
5436 75 2 3 
5436 22 3 3 
5436 91 5 1 
5436 80 1 2 
5436 65 5 2 
5437 99 1 4 
5437 50 4 4 
5437 55 3 3 
5438 62 3 1 
5438 30 1 1 
5439 91 3 3 
5439 82 1 3 
5440 83 2 1 
5440 30 1 3 
5441 75 2 5 
5441 27 4 4 
5441 76 5 5 
5441 85 2 3 
5441 8 4 4 
5442 50 2 3 
5442 50 5 4 
5443 28 1 5 
5443 56 2 2 
5443 28 1 5 
5444 48 2 1 
5444 17 5 3 
5445 83 1 1 
5445 90 2 3 
5445 87 4 1 
5445 93 1 2 
5446 84 5 5 
5446 64 2 2 
5446 74 4 2 
5446 28 4 3 
5446 7 1 5 
5447 86 2 2 
5448 75 4 4 
5449 38 1 3 
5449 91 2 4 
5449 9 3 5 
5449 76 2 3 
5450 11 2 1 
5451 34 4 2 
5451 56 2 4 
5452 71 3 5 
5452 32 2 5 
5452 51 4 1 
5453 94 5 2 
5453 55 1 2 
5453 36 4 4 
5453 90 3 3 
5454 41 3 3 
5455 5 3 5 
5456 55 3 1 
5456 41 5 5 
5456 38 3 5 
5456 90 2 5 
5457 26 4 3 
5457 46 4 1 
5457 42 1 4 
5457 34 5 2 
5457 71 4 2 
5458 88 4 4 
5458 99 5 1 
5458 88 5 2 
5459 64 2 2 
5460 4 5 2 
5461 27 2 5 
5461 16 4 1 
5462 35 1 1 
5462 41 4 3 
5463 96 4 5 
5463 1 1 1 
5463 99 5 5 
5464 76 4 4 
5465 16 2 3 
5465 20 4 4 
5465 91 5 3 
5466 40 2 3 
5466 2 1 4 
5466 30 4 3 
5466 93 4 2 
5467 42 2 3 
5467 72 4 5 
5467 42 2 5 
5467 50 4 2 
5467 11 1 4 
5468 52 5 5 
5468 96 3 3 
5469 56 4 2 
5470 63 4 4 
5470 13 1 3 
5471 23 5 1 
5471 60 1 2 
5471 79 1 2 
5471 67 3 5 
5472 5 3 5 
5472 56 3 3 
5472 22 4 2 
5472 78 4 1 
5473 1 4 3 
5473 84 2 3 
5473 65 5 1 
5473 78 3 4 
5474 7 3 2 
5475 14 3 2 
5476 97 3 2 
5477 33 1 2 
5477 9 1 3 
5478 84 3 2 
5479 47 1 3 
5480 46 1 5 
5480 89 5 5 
5480 31 2 5 
5480 64 4 2 
5480 32 5 1 
5481 32 1 4 
5481 24 1 3 
5481 92 3 5 
5481 14 5 1 
5481 100 5 5 
5482 69 3 2 
5482 44 2 1 
5482 55 5 2 
5482 56 1 2 
5482 85 2 5 
5483 65 5 4 
5483 70 1 3 
5483 41 4 1 
5483 19 3 2 
5483 4 4 5 
5484 58 2 2 
5484 72 2 4 
5485 51 4 3 
5486 15 4 1 
5487 76 4 5 
5487 67 3 5 
5487 74 5 5 
5488 57 2 3 
5488 5 3 2 
5488 32 2 2 
5488 3 4 5 
5489 4 2 5 
5489 39 3 4 
5489 73 4 2 
5489 67 3 5 
5490 88 5 2 
5490 5 3 1 
5490 60 3 2 
5490 91 4 1 
5491 62 2 3 
5491 30 4 2 
5491 86 3 5 
5491 59 2 3 
5492 9 5 1 
5493 42 4 4 
5493 7 1 2 
5493 7 2 5 
5493 86 4 1 
5493 77 5 5 
5494 88 4 3 
5494 37 4 3 
5494 99 5 2 
5494 18 3 4 
5494 41 1 2 
5495 70 5 2 
5495 40 3 1 
5496 19 5 4 
5496 80 4 4 
5496 0 3 4 
5497 81 5 2 
5498 14 1 5 
5498 8 4 4 
5498 86 2 4 
5498 66 5 5 
5499 38 5 3 
5499 47 1 3 
5500 46 4 5 
5500 52 2 3 
5500 99 2 2 
5500 38 4 1 
5500 3 4 3 
5501 49 2 3 
5502 60 1 2 
5502 100 5 5 
5503 24 5 3 
5503 47 5 4 
5503 8 2 3 
5504 45 2 1 
5504 72 3 4 
5504 24 3 1 
5504 48 2 4 
5504 18 1 1 
5505 51 4 2 
5505 37 2 4 
5505 89 3 3 
5505 94 3 1 
5506 54 4 2 
5506 48 4 2 
5506 83 3 1 
5506 57 2 1 
5507 18 2 5 
5507 48 5 2 
5508 46 1 3 
5508 39 4 2 
5508 23 5 2 
5508 40 3 4 
5508 84 4 2 
5509 68 5 2 
5510 59 3 4 
5510 68 5 4 
5511 97 5 3 
5511 67 4 5 
5511 15 3 5 
5511 57 4 5 
5512 4 3 3 
5513 45 2 1 
5513 67 5 3 
5513 63 3 5 
5513 78 1 1 
5514 16 4 3 
5514 0 4 2 
5514 63 3 3 
5514 93 3 1 
5514 24 4 4 
5515 2 4 3 
5515 96 2 2 
5515 17 5 1 
5516 27 2 1 
5516 99 1 1 
5516 93 5 2 
5516 38 4 3 
5517 36 3 4 
5517 26 5 5 
5517 63 1 5 
5517 41 4 3 
5517 50 3 5 
5518 85 4 2 
5518 90 3 2 
5519 41 1 1 
5519 95 5 2 
5519 77 5 5 
5520 8 3 1 
5520 24 1 2 
5520 50 5 4 
5520 39 3 1 
5521 75 5 1 
5521 29 3 4 
5521 22 5 3 
5522 42 3 4 
5522 60 3 5 
5522 21 5 5 
5523 22 3 5 
5523 10 1 5 
5523 64 5 4 
5523 0 5 2 
5523 37 1 3 
5524 72 2 4 
5524 27 2 2 
5524 56 3 1 
5525 93 1 1 
5526 13 1 4 
5526 41 3 1 
5526 7 3 5 
5526 87 2 4 
5526 20 1 3 
5527 99 2 3 
5527 54 3 2 
5527 57 1 4 
5527 99 5 4 
5527 38 2 3 
5528 64 5 2 
5528 16 2 5 
5528 95 1 3 
5528 1 2 3 
5528 7 2 3 
5529 81 5 3 
5529 29 5 5 
5529 75 2 3 
5530 43 3 3 
5531 56 1 4 
5532 56 2 2 
5533 32 3 3 
5533 66 4 1 
5534 34 3 2 
5534 63 4 2 
5534 95 2 3 
5535 1 1 4 
5535 59 3 3 
5535 64 4 3 
5536 34 3 5 
5536 29 1 2 
5536 94 3 3 
5536 80 3 2 
5536 78 5 1 
5537 77 3 1 
5537 4 2 1 
5537 63 3 5 
5537 71 1 1 
5537 5 1 4 
5538 35 3 3 
5538 45 4 4 
5538 56 2 3 
5539 94 5 4 
5539 64 5 1 
5539 26 3 5 
5539 80 2 4 
5539 80 3 2 
5540 86 4 2 
5540 49 5 2 
5540 84 3 3 
5540 85 2 2 
5540 6 4 3 
5541 13 1 2 
5542 15 4 3 
5542 65 5 3 
5543 37 4 1 
5544 51 3 3 
5544 41 2 3 
5545 100 4 5 
5545 1 1 4 
5545 98 2 1 
5545 33 3 3 
5546 64 3 2 
5546 53 5 5 
5547 85 3 1 
5547 38 4 5 
5547 91 3 1 
5547 86 2 3 
5548 56 1 5 
5548 32 4 5 
5548 25 2 2 
5548 38 2 5 
5548 56 1 4 
5549 19 2 1 
5549 69 2 5 
5549 2 5 2 
5550 87 3 4 
5550 47 5 5 
5550 67 4 2 
5550 0 3 1 
5551 98 2 4 
5551 21 2 1 
5551 33 3 2 
5551 25 1 4 
5552 42 5 3 
5553 59 5 1 
5553 48 5 4 
5553 58 3 3 
5554 33 3 3 
5554 1 2 2 
5554 5 4 5 
5555 6 1 1 
5555 45 3 5 
5555 77 5 1 
5555 94 5 2 
5556 40 4 4 
5556 0 2 5 
5556 62 4 4 
5557 86 1 3 
5557 16 5 1 
5558 48 5 1 
5558 24 2 3 
5558 81 1 3 
5558 1 4 5 
5559 40 3 1 
5559 2 2 2 
5559 65 4 5 
5559 87 1 4 
5560 37 2 4 
5561 14 4 1 
5561 7 1 1 
5561 34 2 4 
5561 92 2 2 
5561 10 5 1 
5562 74 4 3 
5562 2 4 4 
5562 67 3 4 
5563 18 1 1 
5563 86 4 4 
5564 88 3 1 
5564 56 2 3 
5565 15 5 1 
5565 32 4 5 
5565 56 1 2 
5565 98 5 1 
5565 91 1 4 
5566 62 1 3 
5566 96 4 3 
5566 99 1 1 
5566 35 4 4 
5567 34 1 5 
5567 61 3 1 
5567 76 2 5 
5568 31 4 3 
5568 65 5 1 
5568 12 2 1 
5569 29 2 5 
5569 90 2 3 
5569 35 1 4 
5569 61 2 5 
5570 68 5 1 
5570 70 4 2 
5571 78 3 5 
5571 21 5 5 
5571 15 1 4 
5571 29 2 4 
5571 79 1 1 
5572 100 5 3 
5572 92 1 2 
5572 51 4 5 
5572 75 1 4 
5573 68 1 4 
5574 36 1 4 
5575 43 1 5 
5575 26 3 3 
5575 66 2 1 
5575 0 5 4 
5575 58 2 2 
5576 35 3 2 
5576 16 4 4 
5576 58 2 4 
5576 13 1 3 
5577 87 3 5 
5578 8 5 2 
5578 22 5 1 
5579 95 1 5 
5579 16 5 5 
5579 5 5 3 
5580 49 1 4 
5580 94 5 3 
5580 57 1 3 
5580 20 4 2 
5580 51 4 2 
5581 94 1 2 
5581 6 1 5 
5581 2 3 4 
5581 81 4 2 
5582 41 4 3 
5582 47 5 1 
5582 35 5 4 
5583 14 1 3 
5583 70 1 3 
5583 71 3 5 
5583 38 2 2 
5584 22 1 4 
5584 48 2 3 
5584 43 5 3 
5584 26 4 5 
5585 46 1 4 
5585 92 1 1 
5585 58 5 1 
5585 91 4 1 
5586 86 5 5 
5586 87 1 4 
5586 40 4 4 
5586 100 3 1 
5587 38 5 4 
5587 34 3 4 
5587 69 1 4 
5587 60 3 5 
5587 19 1 4 
5588 20 1 1 
5588 65 5 2 
5589 89 4 1 
5589 90 4 5 
5590 85 2 3 
5590 28 5 2 
5590 55 1 3 
5590 44 1 3 
5591 77 2 5 
5591 18 3 2 
5591 48 3 1 
5592 97 1 1 
5592 8 3 1 
5592 72 5 5 
5592 32 1 4 
5592 90 4 4 
5593 54 4 3 
5593 43 2 1 
5593 3 1 3 
5593 48 4 3 
5594 54 1 2 
5594 51 3 2 
5595 95 2 5 
5596 88 5 1 
5596 93 4 5 
5597 44 2 5 
5597 10 3 3 
5597 33 3 5 
5598 79 2 3 
5598 56 1 2 
5598 89 4 3 
5598 78 2 5 
5599 76 1 2 
5599 11 5 1 
5599 21 2 5 
5599 90 5 3 
5599 72 2 5 
5600 84 5 2 
5601 54 1 5 
5601 45 3 1 
5601 7 4 2 
5601 46 5 3 
5601 33 3 2 
5602 66 4 1 
5602 21 5 5 
5602 66 4 4 
5603 52 1 4 
5603 70 5 2 
5603 54 3 4 
5603 91 3 4 
5604 6 5 2 
5604 59 4 1 
5604 80 1 1 
5604 26 2 4 
5604 73 1 2 
5605 80 1 2 
5605 23 5 3 
5605 58 1 5 
5605 21 5 3 
5605 50 1 1 
5606 17 4 5 
5606 90 2 1 
5606 23 2 5 
5607 16 4 4 
5607 17 5 3 
5607 93 3 4 
5608 72 3 3 
5608 56 3 2 
5608 2 3 1 
5608 17 5 1 
5608 63 2 3 
5609 34 4 2 
5609 49 2 2 
5610 11 1 1 
5610 12 1 1 
5610 49 4 5 
5611 100 3 5 
5611 89 4 3 
5611 94 4 1 
5611 1 3 3 
5611 28 5 2 
5612 18 2 5 
5612 68 5 1 
5612 16 4 4 
5612 0 2 4 
5612 93 3 2 
5613 79 3 2 
5613 80 4 1 
5614 37 5 3 
5614 77 3 1 
5614 4 2 2 
5615 1 5 4 
5615 74 1 4 
5615 74 3 4 
5615 11 1 5 
5615 48 4 3 
5616 33 3 3 
5616 3 1 4 
5617 43 5 5 
5618 79 4 3 
5618 49 3 2 
5618 75 5 4 
5618 77 4 4 
5619 39 3 4 
5619 53 1 4 
5619 8 3 5 
5619 83 4 1 
5619 73 5 1 
5620 81 1 4 
5620 44 4 2 
5620 49 4 2 
5620 43 4 1 
5621 55 1 4 
5622 66 1 3 
5622 41 3 5 
5622 94 4 1 
5622 59 4 4 
5622 91 3 3 
5623 12 5 5 
5623 15 5 2 
5623 85 3 4 
5623 16 3 4 
5624 35 2 1 
5624 62 1 1 
5625 23 1 4 
5625 62 5 5 
5625 17 2 3 
5626 6 4 1 
5626 22 4 5 
5626 94 4 1 
5626 1 4 4 
5626 45 2 1 
5627 83 4 4 
5627 94 2 4 
5627 92 4 5 
5627 47 3 4 
5627 17 5 2 
5628 70 4 3 
5629 77 4 5 
5629 24 5 3 
5629 23 3 5 
5630 72 4 2 
5631 94 1 5 
5631 17 4 4 
5632 42 4 4 
5632 2 4 2 
5632 38 1 3 
5632 45 1 5 
5632 72 3 5 
5633 20 1 5 
5633 79 2 5 
5634 83 4 4 
5634 16 1 4 
5634 96 4 2 
5635 6 3 3 
5636 65 4 1 
5636 85 1 4 
5636 85 1 3 
5636 81 3 3 
5636 82 5 3 
5637 11 2 4 
5638 97 5 5 
5638 36 3 1 
5638 38 4 5 
5638 63 5 2 
5638 90 3 2 
5639 77 1 5 
5639 92 5 5 
5639 38 2 1 
5639 79 1 2 
5640 88 5 5 
5641 61 3 2 
5641 64 1 2 
5641 43 4 4 
5642 64 4 1 
5642 2 5 2 
5642 87 1 5 
5643 88 1 5 
5644 87 2 4 
5644 2 2 4 
5644 9 2 3 
5644 62 4 3 
5645 1 3 1 
5645 52 1 3 
5645 62 3 4 
5646 44 1 4 
5646 70 3 3 
5646 95 2 5 
5646 7 3 4 
5647 74 4 2 
5647 48 4 5 
5647 56 2 1 
5648 18 5 2 
5648 1 2 5 
5648 100 1 5 
5648 78 4 2 
5649 38 5 1 
5650 18 4 2 
5650 96 1 4 
5651 71 4 5 
5651 43 4 1 
5651 49 2 3 
5651 25 1 2 
5651 15 1 3 
5652 40 2 1 
5652 82 4 5 
5653 9 1 5 
5653 48 1 1 
5653 36 2 2 
5654 85 1 4 
5654 18 4 3 
5654 34 5 1 
5654 62 5 4 
5654 53 2 1 
5655 13 2 4 
5655 3 2 3 
5655 81 5 2 
5656 100 4 5 
5656 13 3 5 
5656 74 2 5 
5656 59 2 4 
5656 27 2 3 
5657 81 5 2 
5658 78 2 3 
5658 35 5 1 
5658 29 4 4 
5658 52 2 5 
5659 8 2 2 
5659 8 5 4 
5659 15 4 2 
5660 24 4 5 
5660 56 3 2 
5661 85 2 3 
5661 54 5 2 
5662 64 5 2 
5662 83 2 1 
5662 76 2 5 
5662 37 5 3 
5662 34 4 4 
5663 49 2 3 
5663 47 5 1 
5663 48 2 5 
5663 6 2 1 
5663 60 2 2 
5664 4 5 1 
5664 23 4 5 
5664 74 5 1 
5664 67 4 3 
5665 97 2 5 
5665 49 2 3 
5665 69 3 3 
5665 59 5 1 
5665 46 3 1 
5666 37 5 4 
5666 16 1 2 
5666 42 2 3 
5666 47 4 5 
5667 47 1 1 
5667 12 2 3 
5667 63 2 2 
5667 45 1 1 
5667 68 3 4 
5668 6 3 2 
5668 23 4 4 
5668 41 2 1 
5668 13 2 1 
5669 94 5 3 
5669 70 2 3 
5669 11 5 1 
5670 62 1 2 
5671 5 3 5 
5671 85 1 5 
5671 74 2 2 
5671 91 2 3 
5671 76 4 3 
5672 85 5 3 
5672 11 2 4 
5672 63 1 3 
5673 20 1 5 
5674 84 5 2 
5674 5 3 5 
5674 11 3 2 
5675 73 2 4 
5675 42 1 2 
5676 11 3 4 
5676 73 4 4 
5676 21 2 5 
5677 38 5 5 
5677 55 3 1 
5677 38 3 5 
5677 20 1 1 
5678 94 5 5 
5678 47 1 1 
5679 67 3 4 
5680 25 4 4 
5680 91 2 2 
5680 78 4 5 
5681 72 1 2 
5681 45 2 2 
5681 3 3 3 
5681 37 4 5 
5682 24 3 3 
5683 67 2 4 
5683 76 3 1 
5684 49 4 2 
5684 38 2 1 
5684 32 2 1 
5685 20 2 1 
5685 64 5 3 
5685 90 4 4 
5686 68 4 3 
5686 56 3 1 
5686 97 4 5 
5686 40 5 2 
5686 70 4 5 
5687 22 3 4 
5688 74 2 4 
5688 46 2 1 
5688 24 5 4 
5689 60 2 1 
5689 21 5 3 
5689 48 2 4 
5689 20 2 1 
5690 16 4 3 
5690 75 3 5 
5690 32 2 4 
5690 73 4 2 
5690 17 4 2 
5691 99 3 2 
5692 64 4 3 
5692 21 4 5 
5692 26 5 3 
5692 34 4 3 
5693 27 2 5 
5693 29 5 3 
5693 64 2 5 
5693 29 2 4 
5693 4 3 2 
5694 8 3 4 
5694 1 4 2 
5694 51 4 4 
5695 33 2 4 
5695 53 5 4 
5696 51 5 3 
5696 75 2 2 
5696 95 3 1 
5696 61 2 4 
5697 29 2 1 
5698 62 5 3 
5698 58 1 1 
5698 58 3 3 
5698 15 5 5 
5699 60 2 4 
5699 100 4 1 
5699 40 1 3 
5700 78 2 5 
5700 67 3 2 
5701 55 3 2 
5701 44 3 4 
5701 48 4 4 
5701 51 1 5 
5702 0 4 4 
5702 31 2 5 
5702 53 2 1 
5703 93 4 5 
5704 15 1 3 
5704 78 3 2 
5704 71 2 3 
5705 31 2 4 
5706 87 2 2 
5706 75 1 4 
5706 78 3 3 
5706 2 3 2 
5707 88 5 4 
5707 90 5 2 
5707 37 4 4 
5707 73 5 3 
5708 94 2 3 
5708 56 1 3 
5709 74 1 5 
5709 94 1 3 
5709 66 1 2 
5710 75 5 1 
5711 2 2 2 
5711 86 5 1 
5712 74 5 5 
5713 2 2 2 
5713 92 3 5 
5713 58 2 5 
5713 69 3 1 
5714 15 3 5 
5714 76 5 2 
5714 11 2 2 
5714 32 5 1 
5715 45 3 5 
5716 49 2 4 
5716 43 2 4 
5716 0 4 3 
5716 15 4 3 
5716 66 3 5 
5717 52 2 2 
5717 26 3 5 
5717 29 5 4 
5717 85 2 2 
5717 95 4 4 
5718 18 4 4 
5719 80 1 1 
5720 13 1 3 
5720 12 2 3 
5720 20 2 5 
5720 51 2 3 
5721 28 4 4 
5721 53 1 5 
5721 19 2 5 
5722 8 4 4 
5723 66 2 1 
5723 89 2 4 
5723 41 4 2 
5723 96 3 1 
5723 49 3 1 
5724 98 1 1 
5725 66 3 4 
5725 49 1 3 
5726 71 1 4 
5726 9 1 5 
5727 21 5 5 
5728 46 1 3 
5728 7 1 5 
5728 51 4 5 
5728 35 4 5 
5728 75 4 1 
5729 3 2 1 
5729 20 3 1 
5729 62 2 3 
5730 31 2 3 
5730 27 5 3 
5731 63 4 2 
5731 90 3 3 
5732 100 3 4 
5732 32 2 3 
5732 96 3 2 
5732 90 4 5 
5733 52 2 2 
5733 6 3 3 
5733 79 5 3 
5733 42 1 2 
5733 84 2 4 
5734 99 2 4 
5735 50 4 2 
5736 30 4 4 
5736 91 1 3 
5736 16 4 3 
5736 25 3 2 
5736 36 1 4 
5737 41 3 2 
5737 67 4 4 
5738 79 3 1 
5738 89 1 2 
5738 5 2 4 
5739 42 1 2 
5739 40 5 5 
5740 41 1 4 
5740 42 3 5 
5740 54 2 3 
5740 5 2 1 
5741 91 5 1 
5741 37 4 2 
5741 1 5 2 
5741 40 1 4 
5741 16 1 2 
5742 19 4 1 
5742 21 5 3 
5742 100 3 2 
5743 13 2 1 
5743 62 3 2 
5743 8 4 4 
5743 82 1 5 
5744 24 4 1 
5744 60 1 1 
5744 83 5 5 
